slide_type,image,slide_number,response,Answer.condition,workerid,audio,Answer.time_in_minutes
trial_2,2,67,"[2786, 'No']",age2-anyQUD,94,none.wav,13.462383333333333
trial_2,0,68,"[1533, 'No']",age2-anyQUD,94,summa.wav,13.462383333333333
trial_2,11,69,"[5526, 'Yes']",age2-anyQUD,94,all.wav,13.462383333333333
trial_2,8,70,"[3370, 'Yes']",age2-anyQUD,94,eight.wav,13.462383333333333
trial_2,8,71,"[7347, 'Yes']",age2-anyQUD,94,two.wav,13.462383333333333
trial_2,2,72,"[1685, 'No']",age2-anyQUD,94,twelve.wav,13.462383333333333
trial_2,5,73,"[2851, 'Yes']",age2-anyQUD,94,five.wav,13.462383333333333
trial_2,2,74,"[1502, 'Yes']",age2-anyQUD,94,two.wav,13.462383333333333
trial_2,0,75,"[2155, 'No']",age2-anyQUD,94,all.wav,13.462383333333333
trial_2,13,76,"[1372, 'Yes']",age2-anyQUD,94,five.wav,13.462383333333333
trial_2,13,77,"[1206, 'Yes']",age2-anyQUD,94,summa.wav,13.462383333333333
trial_2,5,78,"[2911, 'No']",age2-anyQUD,94,nine.wav,13.462383333333333
trial_2,13,79,"[1212, 'Yes']",age2-anyQUD,94,all.wav,13.462383333333333
trial_2,11,80,"[3087, 'Yes']",age2-anyQUD,94,eleven.wav,13.462383333333333
trial_2,13,81,"[1208, 'Yes']",age2-anyQUD,94,summa.wav,13.462383333333333
trial_2,11,82,"[1051, 'Yes']",age2-anyQUD,94,summa.wav,13.462383333333333
trial_2,13,83,"[925, 'Yes']",age2-anyQUD,94,all.wav,13.462383333333333
bot_check,Jennifer,1,"[0, 'Jennifer']",age2-anyQUD,95,,12.652583333333334
audio_check,,3,"[0, 'Four']",age2-anyQUD,95,,12.652583333333334
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,95,,12.652583333333334
practice_trial,13,6,"[6377, 'No']",age2-anyQUD,95,none.wav,12.652583333333334
practice_trial,13,7,"[8519, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
practice_trial,0,8,"[2887, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
practice_trial,0,9,"[2958, 'Yes']",age2-anyQUD,95,none.wav,12.652583333333334
trial_1,13,11,"[2024, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
trial_1,2,12,"[2564, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
trial_1,0,13,"[1793, 'Yes']",age2-anyQUD,95,none.wav,12.652583333333334
trial_1,0,14,"[1972, 'No']",age2-anyQUD,95,five.wav,12.652583333333334
trial_1,11,15,"[6697, 'No']",age2-anyQUD,95,thirteen.wav,12.652583333333334
trial_1,8,16,"[2866, 'Yes']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_1,13,17,"[1785, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
trial_1,8,18,"[2212, 'No']",age2-anyQUD,95,none.wav,12.652583333333334
trial_1,8,19,"[4377, 'Yes']",age2-anyQUD,95,eight.wav,12.652583333333334
trial_1,8,20,"[5565, 'No']",age2-anyQUD,95,eleven.wav,12.652583333333334
trial_1,2,21,"[2228, 'Yes']",age2-anyQUD,95,two.wav,12.652583333333334
trial_1,5,22,"[2530, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
trial_1,2,23,"[2346, 'Yes']",age2-anyQUD,95,two.wav,12.652583333333334
trial_1,0,24,"[2287, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_1,13,25,"[6391, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_1,5,26,"[3413, 'No']",age2-anyQUD,95,four.wav,12.652583333333334
trial_1,13,27,"[1985, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_1,13,28,"[2183, 'No']",age2-anyQUD,95,eight.wav,12.652583333333334
trial_1,0,29,"[3045, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_1,5,30,"[1916, 'No']",age2-anyQUD,95,ten.wav,12.652583333333334
trial_1,8,31,"[3146, 'Yes']",age2-anyQUD,95,eight.wav,12.652583333333334
trial_1,5,32,"[2206, 'Yes']",age2-anyQUD,95,five.wav,12.652583333333334
trial_1,11,33,"[2988, 'No']",age2-anyQUD,95,none.wav,12.652583333333334
trial_1,13,34,"[2422, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
trial_1,2,35,"[1828, 'Yes']",age2-anyQUD,95,two.wav,12.652583333333334
trial_1,5,36,"[2786, 'Yes']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_1,0,37,"[1739, 'Yes']",age2-anyQUD,95,none.wav,12.652583333333334
trial_1,11,38,"[3833, 'Yes']",age2-anyQUD,95,eleven.wav,12.652583333333334
trial_1,11,39,"[2058, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
trial_1,2,40,"[1694, 'Yes']",age2-anyQUD,95,two.wav,12.652583333333334
trial_1,13,41,"[1582, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
trial_1,0,42,"[1462, 'No']",age2-anyQUD,95,eleven.wav,12.652583333333334
trial_1,11,43,"[4023, 'No']",age2-anyQUD,95,seven.wav,12.652583333333334
trial_1,0,44,"[1834, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
trial_1,13,45,"[1651, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_1,13,46,"[1432, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,95,,12.652583333333334
trial_2,2,48,"[5554, 'Yes']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_2,13,49,"[1497, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
trial_2,5,50,"[1779, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
trial_2,2,51,"[1573, 'Yes']",age2-anyQUD,95,two.wav,12.652583333333334
trial_2,0,52,"[1668, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_2,8,53,"[3963, 'Yes']",age2-anyQUD,95,eight.wav,12.652583333333334
trial_2,0,54,"[1725, 'No']",age2-anyQUD,95,three.wav,12.652583333333334
trial_2,13,55,"[1427, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_2,13,56,"[1617, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
trial_2,11,57,"[2383, 'No']",age2-anyQUD,95,one.wav,12.652583333333334
trial_2,5,58,"[1308, 'Yes']",age2-anyQUD,95,five.wav,12.652583333333334
trial_2,13,59,"[1555, 'No']",age2-anyQUD,95,none.wav,12.652583333333334
trial_2,0,60,"[3340, 'Yes']",age2-anyQUD,95,none.wav,12.652583333333334
trial_2,8,61,"[3322, 'Yes']",age2-anyQUD,95,eight.wav,12.652583333333334
trial_2,13,62,"[2067, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_2,13,63,"[6699, 'No']",age2-anyQUD,95,ten.wav,12.652583333333334
trial_2,8,64,"[1810, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
trial_2,5,65,"[1529, 'No']",age2-anyQUD,95,two.wav,12.652583333333334
trial_2,11,66,"[5433, 'Yes']",age2-anyQUD,95,eleven.wav,12.652583333333334
trial_2,11,67,"[2092, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
trial_2,2,68,"[1701, 'No']",age2-anyQUD,95,none.wav,12.652583333333334
trial_2,13,69,"[2022, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
trial_2,0,70,"[2084, 'Yes']",age2-anyQUD,95,none.wav,12.652583333333334
trial_2,2,71,"[1680, 'Yes']",age2-anyQUD,95,two.wav,12.652583333333334
trial_2,13,72,"[1242, 'Yes']",age2-anyQUD,95,all.wav,12.652583333333334
trial_2,5,73,"[1596, 'No']",age2-anyQUD,95,nine.wav,12.652583333333334
trial_2,13,74,"[1596, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_2,0,75,"[3425, 'No']",age2-anyQUD,95,all.wav,12.652583333333334
trial_2,8,76,"[2041, 'No']",age2-anyQUD,95,two.wav,12.652583333333334
trial_2,13,77,"[1528, 'No']",age2-anyQUD,95,five.wav,12.652583333333334
trial_2,2,78,"[3339, 'No']",age2-anyQUD,95,twelve.wav,12.652583333333334
trial_2,0,79,"[1584, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_2,13,80,"[1924, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_2,8,81,"[3276, 'Yes']",age2-anyQUD,95,eight.wav,12.652583333333334
trial_2,11,82,"[2476, 'No']",age2-anyQUD,95,summa.wav,12.652583333333334
trial_2,5,83,"[2361, 'Yes']",age2-anyQUD,95,five.wav,12.652583333333334
bot_check,Linda,1,"[0, 'Linda']",age2-anyQUD,96,,12.2992
audio_check,,3,"[0, 'Four']",age2-anyQUD,96,,12.2992
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,96,,12.2992
practice_trial,13,6,"[29432, 'Yes']",age2-anyQUD,96,none.wav,12.2992
practice_trial,13,7,"[1951, 'Yes']",age2-anyQUD,96,all.wav,12.2992
practice_trial,0,8,"[2035, 'Yes']",age2-anyQUD,96,all.wav,12.2992
practice_trial,0,9,"[2624, 'Yes']",age2-anyQUD,96,none.wav,12.2992
trial_1,5,11,"[4482, 'No']",age2-anyQUD,96,all.wav,12.2992
trial_1,8,12,"[2719, 'No']",age2-anyQUD,96,eleven.wav,12.2992
trial_1,13,13,"[1566525152975, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_1,8,14,"[589, 'Yes']",age2-anyQUD,96,none.wav,12.2992
trial_1,2,15,"[1667, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_1,0,16,"[1508, 'Yes']",age2-anyQUD,96,none.wav,12.2992
trial_1,11,17,"[1302, 'Yes']",age2-anyQUD,96,thirteen.wav,12.2992
trial_1,13,18,"[614, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_1,13,19,"[1566525185272, 'Yes']",age2-anyQUD,96,eight.wav,12.2992
trial_1,13,20,"[1608, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_1,2,21,"[1950, 'No']",age2-anyQUD,96,two.wav,12.2992
trial_1,13,22,"[1523, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_1,5,23,"[657, 'Yes']",age2-anyQUD,96,four.wav,12.2992
trial_1,8,24,"[1566525208822, 'Yes']",age2-anyQUD,96,eight.wav,12.2992
trial_1,2,25,"[4043, 'Yes']",age2-anyQUD,96,two.wav,12.2992
trial_1,8,26,"[6626, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_1,0,27,"[3159, 'No']",age2-anyQUD,96,summa.wav,12.2992
trial_1,0,28,"[292, 'No']",age2-anyQUD,96,five.wav,12.2992
trial_1,13,29,"[64, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_1,11,30,"[404, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_1,11,31,"[1155, 'Yes']",age2-anyQUD,96,none.wav,12.2992
trial_1,13,32,"[1566525257883, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_1,0,33,"[1803, 'No']",age2-anyQUD,96,eleven.wav,12.2992
trial_1,5,34,"[3770, 'Yes']",age2-anyQUD,96,ten.wav,12.2992
trial_1,0,35,"[1566525275555, 'No']",age2-anyQUD,96,summa.wav,12.2992
trial_1,13,36,"[2654, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_1,5,37,"[608, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_1,5,38,"[4795, 'Yes']",age2-anyQUD,96,five.wav,12.2992
trial_1,8,39,"[1566525300979, 'Yes']",age2-anyQUD,96,eight.wav,12.2992
trial_1,11,40,"[3559, 'Yes']",age2-anyQUD,96,eleven.wav,12.2992
trial_1,11,41,"[404, 'Yes']",age2-anyQUD,96,seven.wav,12.2992
trial_1,0,42,"[1779, 'Yes']",age2-anyQUD,96,none.wav,12.2992
trial_1,0,43,"[775, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_1,13,44,"[1695, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_1,2,45,"[1566525342688, 'Yes']",age2-anyQUD,96,two.wav,12.2992
trial_1,2,46,"[1429, 'Yes']",age2-anyQUD,96,two.wav,12.2992
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,96,,12.2992
trial_2,0,48,"[6901, 'Yes']",age2-anyQUD,96,none.wav,12.2992
trial_2,13,49,"[505, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_2,2,50,"[941, 'Yes']",age2-anyQUD,96,two.wav,12.2992
trial_2,11,51,"[1714, 'No']",age2-anyQUD,96,one.wav,12.2992
trial_2,2,52,"[941, 'No']",age2-anyQUD,96,summa.wav,12.2992
trial_2,0,53,"[1865, 'No']",age2-anyQUD,96,three.wav,12.2992
trial_2,13,54,"[1566525395601, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_2,13,55,"[1566525398856, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_2,5,56,"[1780, 'Yes']",age2-anyQUD,96,two.wav,12.2992
trial_2,8,57,"[210, 'Yes']",age2-anyQUD,96,eight.wav,12.2992
trial_2,0,58,"[103, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_2,13,59,"[2697, 'No']",age2-anyQUD,96,ten.wav,12.2992
trial_2,8,60,"[1154, 'Yes']",age2-anyQUD,96,eight.wav,12.2992
trial_2,13,61,"[446, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_2,5,62,"[133, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_2,13,63,"[1566525440484, 'Yes']",age2-anyQUD,96,none.wav,12.2992
trial_2,5,64,"[1566525446173, 'No']",age2-anyQUD,96,five.wav,12.2992
trial_2,8,65,"[4374, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_2,0,66,"[1566525460069, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_2,2,67,"[82, 'Yes']",age2-anyQUD,96,two.wav,12.2992
trial_2,8,68,"[1493, 'Yes']",age2-anyQUD,96,two.wav,12.2992
trial_2,11,69,"[1776, 'Yes']",age2-anyQUD,96,eleven.wav,12.2992
trial_2,13,70,"[2800, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_2,13,71,"[800, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_2,5,72,"[4280, 'Yes']",age2-anyQUD,96,five.wav,12.2992
trial_2,11,73,"[750, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_2,8,74,"[702, 'Yes']",age2-anyQUD,96,eight.wav,12.2992
trial_2,0,75,"[2000, 'No']",age2-anyQUD,96,summa.wav,12.2992
trial_2,13,76,"[1566525513125, 'Yes']",age2-anyQUD,96,five.wav,12.2992
trial_2,2,77,"[2254, 'Yes']",age2-anyQUD,96,none.wav,12.2992
trial_2,11,78,"[1566525522160, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_2,13,79,"[1566525527610, 'Yes']",age2-anyQUD,96,all.wav,12.2992
trial_2,2,80,"[3027, 'Yes']",age2-anyQUD,96,twelve.wav,12.2992
trial_2,13,81,"[421, 'Yes']",age2-anyQUD,96,summa.wav,12.2992
trial_2,0,82,"[2018, 'No']",age2-anyQUD,96,none.wav,12.2992
trial_2,5,83,"[1566525547355, 'Yes']",age2-anyQUD,96,nine.wav,12.2992
bot_check,Margaret,1,"[0, 'Margaret']",age2-anyQUD,97,,10.6551
audio_check,,3,"[0, 'Four']",age2-anyQUD,97,,10.6551
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,97,,10.6551
practice_trial,13,6,"[6415, 'No']",age2-anyQUD,97,none.wav,10.6551
practice_trial,13,7,"[2062, 'Yes']",age2-anyQUD,97,all.wav,10.6551
practice_trial,0,8,"[1827, 'No']",age2-anyQUD,97,all.wav,10.6551
practice_trial,0,9,"[2339, 'Yes']",age2-anyQUD,97,none.wav,10.6551
trial_1,2,11,"[2011, 'Yes']",age2-anyQUD,97,two.wav,10.6551
trial_1,11,12,"[6165, 'Yes']",age2-anyQUD,97,thirteen.wav,10.6551
trial_1,2,13,"[1765, 'Yes']",age2-anyQUD,97,two.wav,10.6551
trial_1,8,14,"[3256, 'No']",age2-anyQUD,97,eleven.wav,10.6551
trial_1,0,15,"[1951, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_1,0,16,"[1838, 'Yes']",age2-anyQUD,97,none.wav,10.6551
trial_1,13,17,"[2829, 'No']",age2-anyQUD,97,eight.wav,10.6551
trial_1,13,18,"[2190, 'Yes']",age2-anyQUD,97,all.wav,10.6551
trial_1,8,19,"[2958, 'Yes']",age2-anyQUD,97,eight.wav,10.6551
trial_1,5,20,"[1749, 'No']",age2-anyQUD,97,all.wav,10.6551
trial_1,8,21,"[2007, 'Yes']",age2-anyQUD,97,summa.wav,10.6551
trial_1,13,22,"[3460, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_1,13,23,"[1825, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_1,0,24,"[1826, 'No']",age2-anyQUD,97,five.wav,10.6551
trial_1,13,25,"[1741, 'Yes']",age2-anyQUD,97,all.wav,10.6551
trial_1,8,26,"[1987, 'No']",age2-anyQUD,97,none.wav,10.6551
trial_1,2,27,"[1596, 'No']",age2-anyQUD,97,all.wav,10.6551
trial_1,5,28,"[1725, 'No']",age2-anyQUD,97,four.wav,10.6551
trial_1,8,29,"[4219, 'Yes']",age2-anyQUD,97,eight.wav,10.6551
trial_1,0,30,"[1733, 'No']",age2-anyQUD,97,eleven.wav,10.6551
trial_1,0,31,"[1608, 'Yes']",age2-anyQUD,97,none.wav,10.6551
trial_1,0,32,"[1536, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_1,11,33,"[6267, 'Yes']",age2-anyQUD,97,eleven.wav,10.6551
trial_1,13,34,"[1822, 'Yes']",age2-anyQUD,97,all.wav,10.6551
trial_1,5,35,"[1486, 'Yes']",age2-anyQUD,97,five.wav,10.6551
trial_1,2,36,"[1729, 'Yes']",age2-anyQUD,97,two.wav,10.6551
trial_1,13,37,"[2170, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_1,11,38,"[2007, 'No']",age2-anyQUD,97,all.wav,10.6551
trial_1,0,39,"[1707, 'No']",age2-anyQUD,97,all.wav,10.6551
trial_1,13,40,"[1851, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_1,2,41,"[1491, 'Yes']",age2-anyQUD,97,two.wav,10.6551
trial_1,13,42,"[1139, 'Yes']",age2-anyQUD,97,all.wav,10.6551
trial_1,11,43,"[3170, 'No']",age2-anyQUD,97,seven.wav,10.6551
trial_1,5,44,"[1510, 'No']",age2-anyQUD,97,ten.wav,10.6551
trial_1,11,45,"[1488, 'No']",age2-anyQUD,97,none.wav,10.6551
trial_1,5,46,"[2155, 'Yes']",age2-anyQUD,97,summa.wav,10.6551
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,97,,10.6551
trial_2,2,48,"[1340, 'Yes']",age2-anyQUD,97,two.wav,10.6551
trial_2,0,49,"[1556, 'Yes']",age2-anyQUD,97,none.wav,10.6551
trial_2,13,50,"[1304, 'Yes']",age2-anyQUD,97,all.wav,10.6551
trial_2,0,51,"[1538, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_2,11,52,"[2010, 'No']",age2-anyQUD,97,one.wav,10.6551
trial_2,13,53,"[1482, 'Yes']",age2-anyQUD,97,all.wav,10.6551
trial_2,8,54,"[2248, 'Yes']",age2-anyQUD,97,eight.wav,10.6551
trial_2,5,55,"[1226, 'No']",age2-anyQUD,97,two.wav,10.6551
trial_2,8,56,"[1627, 'No']",age2-anyQUD,97,all.wav,10.6551
trial_2,8,57,"[1478, 'Yes']",age2-anyQUD,97,eight.wav,10.6551
trial_2,13,58,"[1322, 'No']",age2-anyQUD,97,none.wav,10.6551
trial_2,2,59,"[2099, 'Yes']",age2-anyQUD,97,summa.wav,10.6551
trial_2,13,60,"[1644, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_2,5,61,"[1478, 'No']",age2-anyQUD,97,all.wav,10.6551
trial_2,5,62,"[1398, 'Yes']",age2-anyQUD,97,five.wav,10.6551
trial_2,13,63,"[3608, 'No']",age2-anyQUD,97,ten.wav,10.6551
trial_2,13,64,"[1443, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_2,0,65,"[1319, 'No']",age2-anyQUD,97,three.wav,10.6551
trial_2,2,66,"[2421, 'No']",age2-anyQUD,97,twelve.wav,10.6551
trial_2,8,67,"[2810, 'Yes']",age2-anyQUD,97,eight.wav,10.6551
trial_2,13,68,"[1221, 'Yes']",age2-anyQUD,97,all.wav,10.6551
trial_2,13,69,"[1605, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_2,11,70,"[3617, 'Yes']",age2-anyQUD,97,eleven.wav,10.6551
trial_2,13,71,"[1611, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_2,0,72,"[1505, 'Yes']",age2-anyQUD,97,none.wav,10.6551
trial_2,0,73,"[1866, 'No']",age2-anyQUD,97,all.wav,10.6551
trial_2,13,74,"[1793, 'Yes']",age2-anyQUD,97,all.wav,10.6551
trial_2,2,75,"[1192, 'No']",age2-anyQUD,97,none.wav,10.6551
trial_2,0,76,"[2014, 'No']",age2-anyQUD,97,summa.wav,10.6551
trial_2,11,77,"[2457, 'Yes']",age2-anyQUD,97,summa.wav,10.6551
trial_2,11,78,"[1486, 'No']",age2-anyQUD,97,all.wav,10.6551
trial_2,5,79,"[1427, 'Yes']",age2-anyQUD,97,five.wav,10.6551
trial_2,5,80,"[1371, 'No']",age2-anyQUD,97,nine.wav,10.6551
trial_2,13,81,"[1968, 'No']",age2-anyQUD,97,five.wav,10.6551
trial_2,2,82,"[1643, 'Yes']",age2-anyQUD,97,two.wav,10.6551
trial_2,8,83,"[1671, 'No']",age2-anyQUD,97,two.wav,10.6551
bot_check,Mary,1,"[0, 'Mary']",age2-anyQUD,98,,11.1607
audio_check,,3,"[0, 'Four']",age2-anyQUD,98,,11.1607
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,98,,11.1607
practice_trial,13,6,"[6593, 'Yes']",age2-anyQUD,98,none.wav,11.1607
practice_trial,13,7,"[2887, 'Yes']",age2-anyQUD,98,all.wav,11.1607
practice_trial,0,8,"[4830, 'No']",age2-anyQUD,98,all.wav,11.1607
practice_trial,0,9,"[1503, 'Yes']",age2-anyQUD,98,none.wav,11.1607
trial_1,0,11,"[1897, 'No']",age2-anyQUD,98,five.wav,11.1607
trial_1,2,12,"[1511, 'Yes']",age2-anyQUD,98,two.wav,11.1607
trial_1,0,13,"[1454, 'Yes']",age2-anyQUD,98,none.wav,11.1607
trial_1,8,14,"[2784, 'Yes']",age2-anyQUD,98,summa.wav,11.1607
trial_1,13,15,"[4302, 'Yes']",age2-anyQUD,98,eight.wav,11.1607
trial_1,5,16,"[3727, 'No']",age2-anyQUD,98,four.wav,11.1607
trial_1,2,17,"[1300, 'Yes']",age2-anyQUD,98,two.wav,11.1607
trial_1,13,18,"[3880, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_1,2,19,"[1437, 'No']",age2-anyQUD,98,all.wav,11.1607
trial_1,8,20,"[3451, 'Yes']",age2-anyQUD,98,eleven.wav,11.1607
trial_1,13,21,"[1826, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_1,13,22,"[1484, 'Yes']",age2-anyQUD,98,all.wav,11.1607
trial_1,11,23,"[6254, 'No']",age2-anyQUD,98,thirteen.wav,11.1607
trial_1,13,24,"[1230, 'Yes']",age2-anyQUD,98,all.wav,11.1607
trial_1,8,25,"[2894, 'Yes']",age2-anyQUD,98,eight.wav,11.1607
trial_1,8,26,"[2957, 'No']",age2-anyQUD,98,none.wav,11.1607
trial_1,5,27,"[1727, 'No']",age2-anyQUD,98,all.wav,11.1607
trial_1,0,28,"[2073, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_1,11,29,"[9158, 'No']",age2-anyQUD,98,seven.wav,11.1607
trial_1,8,30,"[3648, 'Yes']",age2-anyQUD,98,eight.wav,11.1607
trial_1,13,31,"[1680, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_1,2,32,"[1308, 'Yes']",age2-anyQUD,98,two.wav,11.1607
trial_1,13,33,"[1193, 'Yes']",age2-anyQUD,98,all.wav,11.1607
trial_1,0,34,"[1373, 'No']",age2-anyQUD,98,eleven.wav,11.1607
trial_1,5,35,"[1243, 'Yes']",age2-anyQUD,98,five.wav,11.1607
trial_1,0,36,"[2057, 'Yes']",age2-anyQUD,98,summa.wav,11.1607
trial_1,11,37,"[3824, 'Yes']",age2-anyQUD,98,eleven.wav,11.1607
trial_1,0,38,"[1576, 'No']",age2-anyQUD,98,all.wav,11.1607
trial_1,5,39,"[1866, 'Yes']",age2-anyQUD,98,summa.wav,11.1607
trial_1,11,40,"[1927, 'No']",age2-anyQUD,98,none.wav,11.1607
trial_1,5,41,"[1301, 'No']",age2-anyQUD,98,ten.wav,11.1607
trial_1,11,42,"[1650, 'No']",age2-anyQUD,98,all.wav,11.1607
trial_1,13,43,"[1534, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_1,0,44,"[1465, 'Yes']",age2-anyQUD,98,none.wav,11.1607
trial_1,2,45,"[1126, 'Yes']",age2-anyQUD,98,two.wav,11.1607
trial_1,13,46,"[1018, 'Yes']",age2-anyQUD,98,all.wav,11.1607
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,98,,11.1607
trial_2,8,48,"[3361, 'Yes']",age2-anyQUD,98,eight.wav,11.1607
trial_2,13,49,"[4834, 'No']",age2-anyQUD,98,ten.wav,11.1607
trial_2,5,50,"[1299, 'No']",age2-anyQUD,98,all.wav,11.1607
trial_2,0,51,"[1482, 'No']",age2-anyQUD,98,three.wav,11.1607
trial_2,5,52,"[1320, 'Yes']",age2-anyQUD,98,five.wav,11.1607
trial_2,13,53,"[1101, 'Yes']",age2-anyQUD,98,all.wav,11.1607
trial_2,2,54,"[1842, 'Yes']",age2-anyQUD,98,summa.wav,11.1607
trial_2,13,55,"[1707, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_2,11,56,"[1380, 'No']",age2-anyQUD,98,one.wav,11.1607
trial_2,13,57,"[1307, 'No']",age2-anyQUD,98,none.wav,11.1607
trial_2,13,58,"[979, 'Yes']",age2-anyQUD,98,all.wav,11.1607
trial_2,13,59,"[1344, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_2,0,60,"[1289, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_2,8,61,"[2671, 'Yes']",age2-anyQUD,98,eight.wav,11.1607
trial_2,2,62,"[1425, 'Yes']",age2-anyQUD,98,two.wav,11.1607
trial_2,0,63,"[1654, 'Yes']",age2-anyQUD,98,none.wav,11.1607
trial_2,8,64,"[1460, 'No']",age2-anyQUD,98,all.wav,11.1607
trial_2,5,65,"[1759, 'No']",age2-anyQUD,98,two.wav,11.1607
trial_2,0,66,"[1382, 'No']",age2-anyQUD,98,all.wav,11.1607
trial_2,13,67,"[1825, 'Yes']",age2-anyQUD,98,all.wav,11.1607
trial_2,5,68,"[2075, 'No']",age2-anyQUD,98,nine.wav,11.1607
trial_2,13,69,"[1251, 'Yes']",age2-anyQUD,98,all.wav,11.1607
trial_2,11,70,"[2256, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_2,13,71,"[1255, 'No']",age2-anyQUD,98,summa.wav,11.1607
trial_2,13,72,"[1906, 'No']",age2-anyQUD,98,five.wav,11.1607
trial_2,8,73,"[1421, 'No']",age2-anyQUD,98,two.wav,11.1607
trial_2,11,74,"[1443, 'No']",age2-anyQUD,98,all.wav,11.1607
